Player,.id,Rating,Games,Win,Draw,Loss,Lag,Team_Name
1448,1986,2104.300131,28,7,0,21,2,Wake Forest
1374,2009,2104.28429,29,8,0,21,4,SMU
1218,2010,2104.216628,29,9,0,20,8,Hawaii
1145,2004,2104.195332,29,10,0,19,9,Canisius
1110,2013,2104.155803,30,10,0,20,11,American Univ
1309,2009,2104.152031,29,10,0,19,11,New Orleans
1331,1995,2104.135839,24,7,0,17,11,Oral Roberts
1183,1987,2104.082266,24,6,0,18,3,E Illinois
1221,2011,2104.080973,29,8,0,21,11,Holy Cross
1223,2008,2104.078763,10,1,0,9,54,Houston Bap
1189,2009,2103.997014,29,9,0,20,8,Elon
1425,1989,2103.95635,31,9,0,22,2,USC
1131,1999,2103.944139,27,9,0,18,9,Boston Univ
1296,2010,2103.943701,30,10,0,20,7,N Illinois
1423,2012,2103.929289,31,10,0,21,8,UNC Wilmington
1204,1997,2103.9111,26,8,0,18,9,Ga Southern
1145,1991,2103.899753,28,9,0,19,9,Canisius
1282,2008,2103.869057,30,9,0,21,8,Missouri KC
1178,1991,2103.852808,27,9,0,18,3,Detroit
1212,2001,2103.783903,26,8,0,18,5,Grambling
1336,2003,2103.756129,28,7,0,21,3,Penn St
1170,2012,2103.753915,26,8,0,18,15,CS Sacramento
1110,1998,2103.733234,27,8,0,19,8,American Univ
1220,2012,2103.617097,32,10,0,22,9,Hofstra
1373,1997,2103.486911,27,9,0,18,8,Siena
1369,2007,2103.471134,30,10,0,20,12,SE Missouri St
1434,1987,2103.453294,24,8,0,16,3,Valparaiso
1359,1989,2103.400227,24,7,0,17,8,Samford
1208,2005,2103.374974,28,8,0,20,3,Georgia
1440,1992,2103.36779,26,8,0,18,9,VMI
1283,2015,2103.351296,29,9,0,20,10,Missouri St
1166,1992,2103.318958,28,9,0,19,8,Creighton
1136,2011,2103.297482,29,8,0,21,15,Bryant
1254,1996,2103.267215,27,8,0,19,9,Long Island
1383,2007,2103.221243,31,9,0,22,10,St Francis NY
1359,2014,2103.220407,30,10,0,20,8,Samford
1202,1986,2103.199746,23,6,0,17,15,Furman
1371,1985,2103.132177,25,7,0,18,4,Seton Hall
1110,1985,2103.10323,25,7,0,18,3,American Univ
1221,2010,2103.091261,31,9,0,22,7,Holy Cross
1186,2011,2102.99784,28,8,0,20,8,E Washington
1418,2009,2102.983433,29,9,0,20,11,ULL
1216,2012,2102.980515,31,9,0,22,7,Hartford
1248,1992,2102.96118,27,7,0,20,8,Lafayette
1404,2000,2102.907348,27,8,0,19,12,TN Martin
1368,1997,2102.82861,26,8,0,18,9,SE Louisiana
1348,2002,2102.781451,28,8,0,20,4,Rhode Island
1171,1991,2102.73443,25,8,0,17,8,Dartmouth
1133,2002,2102.693761,29,9,0,20,8,Bradley
1224,2012,2102.66616,30,9,0,21,4,Howard
1445,2008,2102.657489,28,10,0,18,1,W Salem St
1409,1988,2102.650473,28,8,0,20,8,Tulsa
1399,2009,2102.551259,28,10,0,18,12,Tennessee Tech
1193,1994,2102.550779,27,8,0,19,8,Fairfield
1457,2012,2102.527162,30,10,0,20,10,Winthrop
1239,1998,2102.489312,27,8,0,19,9,Jacksonville
1375,2014,2102.477462,28,8,0,20,8,South Alabama
1124,2004,2102.340556,27,7,0,20,8,Baylor
1398,1997,2102.315092,27,9,0,18,12,Tennessee St
1395,1988,2102.274839,28,9,0,19,2,TCU
1384,1999,2102.269828,26,9,0,17,15,St Francis PA
1383,2010,2102.246687,29,11,0,18,15,St Francis NY
1398,2007,2102.231703,31,11,0,20,12,Tennessee St
1366,2007,2102.19622,26,8,0,18,15,Savannah St
1269,1988,2102.167059,23,7,0,16,8,Massachusetts
1335,2013,2102.157234,31,9,0,22,5,Penn
1369,2004,2102.135858,25,9,0,16,15,SE Missouri St
1296,2004,2102.04013,27,8,0,19,6,N Illinois
1253,1998,2101.973899,29,10,0,19,2,Long Beach St
1353,2015,2101.96688,32,10,0,22,4,Rutgers
1168,1994,2101.950768,25,6,0,19,3,CS Fullerton
1433,1998,2101.897627,28,9,0,19,9,VA Commonwealth
1405,1987,2101.872701,25,8,0,17,8,Toledo
1184,2003,2101.868867,24,7,0,17,12,E Kentucky
1391,1986,2101.796269,27,9,0,18,4,Stetson
1241,2012,2101.793309,32,12,0,20,9,James Madison
1135,2010,2101.699639,29,9,0,20,8,Brown
1402,1991,2101.684625,25,8,0,17,13,Texas St
1366,2010,2101.646439,22,7,0,15,22,Savannah St
1286,1993,2101.636751,25,7,0,18,4,Montana St
1191,2010,2101.627179,29,8,0,21,10,Evansville
1395,2011,2101.626373,33,11,0,22,3,TCU
1419,2006,2101.588682,25,7,0,18,11,ULM
1172,1985,2101.556468,27,8,0,19,9,Davidson
1398,2010,2101.5274,32,9,0,23,12,Tennessee St
1454,2007,2101.527068,31,9,0,22,12,WI Milwaukee
1319,2005,2101.497101,26,9,0,17,13,Northern Arizona
1198,2001,2101.488768,28,7,0,21,8,Florida Intl
1236,2012,2101.44872,29,10,0,19,8,IPFW
1456,1986,2101.441568,27,7,0,20,8,William & Mary
1348,2012,2101.423268,31,7,0,24,8,Rhode Island
1250,1998,2101.422871,25,8,0,17,8,Lehigh
1205,2011,2101.416125,30,9,0,21,12,Gardner Webb
1368,2000,2101.398922,25,8,0,17,8,SE Louisiana
1270,2009,2101.370473,27,9,0,18,8,McNeese St
1296,1987,2101.326142,25,7,0,18,8,N Illinois
1381,1989,2101.307052,26,8,0,18,20,Southern Utah
1350,1995,2101.269488,28,8,0,20,7,Richmond
1381,2006,2101.248332,29,9,0,20,7,Southern Utah
1251,1989,2101.230109,25,8,0,17,13,Liberty
1149,2014,2101.229318,27,9,0,18,9,Charleston So
1332,2009,2101.20391,31,8,0,23,4,Oregon
1324,2006,2101.17725,27,9,0,18,8,Oakland
1187,1992,2101.166013,25,7,0,18,8,East Carolina
1359,1994,2101.139269,26,8,0,18,9,Samford
1372,1989,2101.115549,28,10,0,18,10,SF Austin
1185,1986,2101.112735,26,8,0,18,8,E Michigan
1271,2002,2101.100069,29,11,0,18,5,MD E Shore
1437,1993,2101.048753,27,8,0,19,3,Villanova
1441,1991,2101.026179,24,7,0,17,9,W Carolina
1249,2001,2100.993841,26,8,0,18,8,Lamar
1335,2014,2100.967497,28,8,0,20,5,Penn
1140,2005,2100.94687,28,7,0,21,3,BYU
1237,2015,2100.946181,31,10,0,21,7,IUPUI
1263,1993,2100.940503,27,10,0,17,8,Maine
1212,1995,2100.922636,24,7,0,17,1,Grambling
1339,2001,2100.915419,24,7,0,17,8,Portland
1160,1989,2100.88536,28,7,0,21,2,Colorado
1347,2008,2100.880744,28,8,0,20,12,Radford
1306,2005,2100.861286,27,8,0,19,9,New Hampshire
1135,1987,2100.858017,26,8,0,18,8,Brown
1461,2011,2100.803342,29,8,0,21,4,Wyoming
1219,2000,2100.786836,25,8,0,17,15,High Point
1453,2003,2100.56326,28,9,0,19,12,WI Green Bay
1378,1997,2100.560616,27,8,0,19,4,South Florida
1337,2012,2100.519864,28,9,0,19,10,Pepperdine
1113,2007,2100.397932,29,7,0,22,4,Arizona St
1135,1985,2100.377206,26,8,0,18,3,Brown
1185,2005,2100.360282,28,10,0,18,6,E Michigan
1148,1997,2100.311406,27,8,0,19,7,Central Conn
1254,2003,2100.263,28,9,0,19,8,Long Island
1115,2008,2100.23618,29,11,0,18,2,Ark Pine Bluff
1310,1989,2100.227213,28,9,0,19,3,Niagara
1224,1993,2100.208781,26,8,0,18,10,Howard
1273,2006,2100.205971,28,9,0,19,10,Mercer
1398,1988,2100.19176,26,9,0,17,6,Tennessee St
1416,1993,2100.177549,25,8,0,17,12,UCF
1110,1986,2100.152829,25,7,0,18,8,American Univ
1455,2001,2100.050726,28,9,0,19,9,Wichita St
1391,2007,2099.965482,29,9,0,20,10,Stetson
1138,2008,2099.942975,29,9,0,20,4,Buffalo
1124,2005,2099.919703,27,8,0,19,3,Baylor
1341,2002,2099.843275,28,9,0,19,5,Prairie View
1108,2014,2099.830149,28,9,0,19,3,Alcorn St
1406,1998,2099.785442,28,8,0,20,8,Towson
1447,2015,2099.775733,29,9,0,20,11,Wagner
1220,1987,2099.688797,28,9,0,19,2,Hofstra
1380,2008,2099.657764,28,10,0,18,3,Southern Univ
1434,2009,2099.637967,29,7,0,22,12,Valparaiso
1369,2003,2099.622714,28,9,0,19,12,SE Missouri St
1440,1986,2099.504832,24,7,0,17,9,VMI
1159,2006,2099.441387,28,9,0,19,9,Colgate
1141,2002,2099.430495,27,8,0,19,3,C Michigan
1221,1987,2099.428505,26,8,0,18,8,Holy Cross
1171,2008,2099.38832,27,9,0,18,8,Dartmouth
1258,2001,2099.363956,27,8,0,19,8,Loy Marymount
1256,2011,2099.327382,31,11,0,20,8,Louisiana Tech
1209,1997,2099.259315,25,8,0,17,10,Georgia St
1374,1996,2099.23084,26,6,0,20,2,SMU
1341,1997,2099.201033,24,7,0,17,3,Prairie View
1120,1989,2099.167524,28,9,0,19,3,Auburn
1306,2013,2099.11553,28,8,0,20,8,New Hampshire
1362,2008,2099.101167,30,9,0,21,8,San Francisco
1381,1997,2099.072776,22,5,0,17,5,Southern Utah
1414,1998,2099.037344,25,7,0,18,2,UC Irvine
1147,1997,2099.032475,25,7,0,18,10,Centenary
1197,2002,2098.967772,28,9,0,19,6,Florida A&M
1368,1991,2098.845609,28,9,0,19,10,SE Louisiana
1332,1993,2098.817241,26,6,0,20,1,Oregon
1255,2010,2098.725378,27,8,0,19,13,Longwood
1105,2010,2098.719082,23,8,0,15,3,Alabama A&M
1421,2004,2098.656133,27,7,0,20,10,UNC Asheville
1336,2004,2098.600955,28,9,0,19,3,Penn St
1183,2007,2098.48857,29,9,0,20,15,E Illinois
1322,1990,2098.370081,29,10,0,19,5,Northwestern LA
1320,1995,2098.349926,27,7,0,20,13,Northern Iowa
1318,1997,2098.337114,27,7,0,20,9,Northeastern
1384,2011,2098.322758,30,9,0,21,10,St Francis PA
1156,2005,2098.252486,24,7,0,17,12,Cleveland St
1373,1995,2098.231869,27,8,0,19,8,Siena
1286,2000,2098.168173,23,7,0,16,8,Montana St
1336,1993,2098.082297,27,7,0,20,1,Penn St
1245,1988,2098.009872,24,7,0,17,5,Kent
1263,1989,2097.915613,27,9,0,18,4,Maine
1319,1995,2097.900687,22,5,0,17,8,Northern Arizona
1309,2015,2097.894658,26,8,0,18,3,New Orleans
1441,2003,2097.878134,24,6,0,18,11,W Carolina
1422,1997,2097.866249,30,10,0,20,11,UNC Greensboro
1164,1986,2097.771637,25,8,0,17,8,Coppin St
1385,2004,2097.768604,27,6,0,21,8,St John's
1260,2004,2097.747557,29,9,0,20,9,Loyola-Chicago
1363,1991,2097.728719,27,7,0,20,8,San Jose St
1190,2005,2097.693348,26,7,0,19,10,ETSU
1166,1987,2097.667302,26,7,0,19,8,Creighton
1232,2004,2097.647973,28,9,0,19,9,Indiana St
1179,2015,2097.637434,30,8,0,22,10,Drake
1141,2011,2097.617438,30,9,0,21,5,C Michigan
1186,2013,2097.542043,31,10,0,21,8,E Washington
1141,2012,2097.527623,31,10,0,21,4,C Michigan
1258,2011,2097.437118,30,9,0,21,8,Loy Marymount
1255,2011,2097.425722,27,8,0,19,22,Longwood
1169,2010,2097.385252,32,11,0,21,4,CS Northridge
1198,2011,2097.326229,28,9,0,19,7,Florida Intl
1117,2009,2097.203676,28,11,0,17,11,Arkansas St
1275,2012,2097.196414,29,8,0,21,6,Miami OH
1461,2010,2097.170985,29,8,0,21,4,Wyoming
1102,2010,2097.140621,29,8,0,21,3,Air Force
1271,2010,2097.130841,32,11,0,21,3,MD E Shore
1441,2007,2097.052847,29,9,0,20,10,W Carolina
1291,1991,2096.975669,27,8,0,19,15,Mt St Mary's
1319,2013,2096.874513,32,11,0,21,3,Northern Arizona
1135,2009,2096.849854,28,9,0,19,8,Brown
1202,1995,2096.789277,24,7,0,17,10,Furman
1222,2000,2096.784755,30,8,0,22,3,Houston
1185,1999,2096.687232,25,5,0,20,11,E Michigan
1259,2014,2096.663122,29,10,0,19,13,Loyola MD
1264,1997,2096.65357,27,9,0,18,8,Manhattan
1282,1995,2096.578483,26,7,0,19,11,Missouri KC
1102,1994,2096.543408,22,4,0,18,4,Air Force
1418,2007,2096.513569,29,8,0,21,11,ULL
1267,2014,2096.454434,31,9,0,22,4,Marshall
1422,2006,2096.453568,29,10,0,19,9,UNC Greensboro
1399,2015,2096.324686,28,10,0,18,15,Tennessee Tech
1284,1986,2096.3111,26,7,0,19,8,Monmouth NJ
1119,2001,2096.272115,25,7,0,18,8,Army
1130,1990,2096.254516,28,8,0,20,3,Boston College
1348,1995,2096.178828,27,7,0,20,8,Rhode Island
1288,1994,2096.152792,28,8,0,20,3,Morgan St
1450,2003,2096.10429,27,7,0,20,8,Washington St
1369,1994,2095.998515,26,9,0,17,11,SE Missouri St
1217,1987,2095.991002,24,7,0,17,4,Harvard
1152,1987,2095.931483,24,7,0,17,6,Chicago St
1288,2012,2095.924276,29,9,0,20,5,Morgan St
1133,1991,2095.885083,28,8,0,20,9,Bradley
1165,1992,2095.86968,25,6,0,19,8,Cornell
1191,2008,2095.774149,29,8,0,21,10,Evansville
1209,2008,2095.722056,30,9,0,21,9,Georgia St
1369,2011,2095.654306,31,9,0,22,10,SE Missouri St
1149,2001,2095.619356,26,7,0,19,9,Charleston So
1311,2012,2095.561121,28,8,0,20,4,Nicholls St
1348,1986,2095.541579,26,7,0,19,12,Rhode Island
1401,1991,2095.540841,28,7,0,21,2,Texas A&M
1407,2014,2095.377111,29,9,0,20,3,Troy
1368,1987,2095.27757,26,7,0,19,6,SE Louisiana
1119,1988,2095.269472,27,8,0,19,10,Army
1202,1997,2095.268767,25,8,0,17,10,Furman
1269,1989,2095.24897,25,8,0,17,8,Massachusetts
1239,2012,2095.234945,30,8,0,22,11,Jacksonville
1238,2002,2095.128603,28,9,0,19,5,Jackson St
1311,1987,2095.126172,27,9,0,18,6,Nicholls St
1282,2012,2095.07532,30,10,0,20,15,Missouri KC
1321,1996,2095.069623,27,7,0,20,4,Northwestern
1197,1997,2095.000059,27,8,0,19,3,Florida A&M
1255,2006,2094.924431,28,8,0,20,8,Longwood
1182,2000,2094.860446,29,9,0,20,4,Duquesne
1271,1996,2094.852581,25,9,0,16,10,MD E Shore
1224,1996,2094.680477,26,7,0,19,10,Howard
1456,1995,2094.630653,27,8,0,19,8,William & Mary
1420,2006,2094.549804,29,10,0,19,8,UMBC
1225,2008,2094.54935,28,7,0,21,3,Idaho
1281,2015,2094.549202,31,8,0,23,4,Missouri
1422,2015,2094.493943,30,8,0,22,8,UNC Greensboro
1165,2003,2094.465443,26,8,0,18,8,Cornell
1442,1989,2094.455771,26,7,0,19,6,W Illinois
1164,1987,2094.285419,27,8,0,19,8,Coppin St
1379,2015,2094.206033,27,7,0,20,10,Southern Miss
1195,2009,2094.18247,30,10,0,20,22,FL Gulf Coast
1171,2002,2094.163553,26,8,0,18,8,Dartmouth
1224,1994,2094.030906,25,8,0,17,4,Howard
1198,2006,2093.998495,27,7,0,20,9,Florida Intl
1353,1988,2093.950208,29,7,0,22,6,Rutgers
1441,2008,2093.877361,30,9,0,21,9,W Carolina
1359,2013,2093.813538,31,10,0,21,9,Samford
1346,1999,2093.754759,26,8,0,18,15,Quinnipiac
1265,2009,2093.726013,33,10,0,23,8,Marist
1191,2004,2093.629603,29,7,0,22,8,Evansville
1404,2001,2093.611393,25,7,0,18,12,TN Martin
1267,1994,2093.58185,25,7,0,18,10,Marshall
1383,1988,2093.518427,25,8,0,17,5,St Francis NY
1124,1995,2093.505354,27,8,0,19,8,Baylor
1374,1995,2093.491245,27,7,0,20,3,SMU
1226,1989,2093.474956,24,6,0,18,8,Idaho St
1103,1995,2093.434777,25,7,0,18,8,Akron
1387,2015,2093.348274,31,10,0,21,4,St Louis
1430,2013,2093.332499,28,10,0,18,3,Utah Valley
1365,1990,2093.331958,27,8,0,19,8,Santa Clara
1178,1989,2093.203069,28,7,0,21,3,Detroit
1267,2005,2093.175228,28,6,0,22,6,Marshall
1354,1986,2093.027189,27,9,0,18,3,S Carolina St
1165,1995,2092.944368,25,8,0,17,8,Cornell
1290,2006,2092.911157,27,9,0,18,3,MS Valley St
1322,2010,2092.90395,25,7,0,18,8,Northwestern LA
1407,1999,2092.87231,25,7,0,18,10,Troy
1247,2007,2092.868284,30,10,0,20,8,La Salle
1378,1987,2092.841038,26,7,0,19,10,South Florida
1410,2005,2092.838686,24,8,0,16,12,UTRGV
1123,1987,2092.835477,26,8,0,18,8,Ball St
1188,2014,2092.816097,29,9,0,20,11,Edwardsville
1270,1991,2092.784856,25,7,0,18,15,McNeese St
1363,1993,2092.676331,26,7,0,19,8,San Jose St
1190,2013,2092.604637,31,9,0,22,10,ETSU
1358,1994,2092.543599,26,7,0,19,9,Sam Houston St
1422,2010,2092.534344,31,8,0,23,8,UNC Greensboro
1182,1990,2092.514871,29,7,0,22,7,Duquesne
1201,1987,2092.504418,27,7,0,20,6,Fresno St
1238,2015,2092.498972,32,11,0,21,3,Jackson St
1457,1991,2092.478662,24,7,0,17,10,Winthrop
1321,2008,2092.444207,29,7,0,22,3,Northwestern
1217,1992,2092.423369,25,6,0,19,8,Harvard
1346,2005,2092.407179,26,9,0,17,13,Quinnipiac
1182,2003,2092.360828,30,9,0,21,6,Duquesne
1264,1989,2092.261004,27,7,0,20,10,Manhattan
1350,2007,2092.199407,30,8,0,22,4,Richmond
1402,1988,2092.166881,30,9,0,21,5,Texas St
1111,1995,2092.166859,27,7,0,20,8,Appalachian St
1459,2007,2092.161488,27,7,0,20,11,Wofford
1264,1985,2092.118314,28,8,0,20,9,Manhattan
1184,1986,2091.993169,24,6,0,18,6,E Kentucky
1240,2007,2091.915992,28,8,0,20,15,Jacksonville St
1464,1997,2091.893767,26,8,0,18,7,Youngstown St
1102,1995,2091.893513,24,5,0,19,4,Air Force
1459,2002,2091.881182,25,7,0,18,10,Wofford
1166,1995,2091.866736,26,7,0,19,13,Creighton
1287,2007,2091.653397,28,10,0,18,12,Morehead St
1232,1987,2091.626139,25,6,0,19,8,Indiana St
1206,2015,2091.606242,30,8,0,22,4,George Mason
1232,1995,2091.562529,25,6,0,19,13,Indiana St
1379,2006,2091.417011,28,7,0,21,3,Southern Miss
1192,2014,2091.171132,29,9,0,20,11,F Dickinson
1205,2004,2091.16163,27,7,0,20,15,Gardner Webb
1355,2006,2091.128672,28,8,0,20,7,S Dakota St
1339,1997,2091.11027,25,7,0,18,8,Portland
1310,2015,2091.022347,30,8,0,22,10,Niagara
1193,1991,2090.908673,28,8,0,20,10,Fairfield
1189,2005,2090.892535,29,7,0,22,10,Elon
1365,2010,2090.86337,30,9,0,21,9,Santa Clara
1141,2013,2090.848947,30,10,0,20,6,C Michigan
1311,2007,2090.790718,29,7,0,22,8,Nicholls St
1436,1986,2090.760849,25,6,0,19,4,Vermont
1145,1988,2090.734857,27,7,0,20,4,Canisius
1220,2014,2090.704156,33,10,0,23,8,Hofstra
1416,1988,2090.699986,24,7,0,17,8,UCF
1221,1997,2090.651472,27,8,0,19,8,Holy Cross
1186,1989,2090.618547,27,6,0,21,8,E Washington
1406,2015,2090.60797,31,11,0,20,9,Towson
1144,2002,2090.600968,26,7,0,19,15,Campbell
1333,1997,2090.573161,25,5,0,20,1,Oregon St
1311,1989,2090.572679,24,8,0,16,9,Nicholls St
1205,2012,2090.565219,30,10,0,20,13,Gardner Webb
1296,1988,2090.530418,26,7,0,19,6,N Illinois
1130,2014,2090.529196,31,7,0,24,4,Boston College
1456,2005,2090.473295,29,8,0,21,8,William & Mary
1395,2014,2090.464361,30,8,0,22,4,TCU
1178,1988,2090.405643,27,5,0,22,1,Detroit
1254,2007,2090.337115,28,9,0,19,13,Long Island
1386,1989,2090.208839,29,8,0,21,7,St Joseph's PA
1170,2007,2090.087651,27,8,0,19,13,CS Sacramento
1197,2000,2090.082822,31,9,0,22,4,Florida A&M
1248,1996,2090.024522,25,7,0,18,8,Lafayette
1254,2000,2089.968374,26,7,0,19,15,Long Island
1147,2007,2089.958297,31,10,0,21,8,Centenary
1144,1988,2089.838066,23,7,0,16,10,Campbell
1431,2002,2089.820775,30,8,0,22,5,UTEP
1278,1987,2089.792389,26,7,0,19,1,Minnesota
1119,1986,2089.779465,26,8,0,18,10,Army
1184,1997,2089.749982,25,7,0,18,15,E Kentucky
1415,2002,2089.723249,25,7,0,18,8,UC Riverside
1362,2009,2089.712772,28,9,0,19,9,San Francisco
1240,2009,2089.711904,26,9,0,17,15,Jacksonville St
1260,2014,2089.640717,31,9,0,22,9,Loyola-Chicago
1311,2006,2089.631774,26,8,0,18,9,Nicholls St
1401,2002,2089.574098,30,8,0,22,3,Texas A&M
1217,1994,2089.533274,25,8,0,17,8,Harvard
1439,2014,2089.415829,31,9,0,22,4,Virginia Tech
1152,2000,2089.405168,27,9,0,18,7,Chicago St
1142,2001,2089.321122,21,5,0,16,3,Cal Poly SLO
1214,1997,2089.311196,27,8,0,19,8,Hampton
1310,2011,2089.308626,32,9,0,23,9,Niagara
1440,2001,2089.307388,26,7,0,19,10,VMI
1298,2002,2089.30026,29,9,0,20,8,Navy
1127,2002,2089.283309,28,9,0,19,14,Binghamton
1305,1999,2089.138515,25,7,0,18,8,Nevada
1108,1990,2089.023805,25,7,0,18,3,Alcorn St
1454,1999,2088.977534,24,6,0,18,8,WI Milwaukee
1141,1985,2088.968328,24,6,0,18,8,C Michigan
1463,1995,2088.951844,25,8,0,17,8,Yale
1406,2004,2088.940564,29,8,0,21,8,Towson
1187,2010,2088.919865,28,7,0,21,4,East Carolina
1255,2015,2088.909442,32,9,0,23,8,Longwood
1205,2007,2088.877934,29,8,0,21,10,Gardner Webb
1197,2009,2088.784967,31,10,0,21,4,Florida A&M
1198,2002,2088.782427,28,8,0,20,9,Florida Intl
1456,2006,2088.781191,28,8,0,20,9,William & Mary
1240,2010,2088.761723,28,9,0,19,12,Jacksonville St
1464,1990,2088.748262,24,6,0,18,8,Youngstown St
1154,1992,2088.732977,25,7,0,18,9,Citadel
1339,1993,2088.681185,25,7,0,18,8,Portland
1351,1986,2088.609834,24,6,0,18,8,Rider
1337,2007,2088.523342,30,8,0,22,9,Pepperdine
1227,2015,2088.482229,32,8,0,24,8,IL Chicago
1423,2010,2088.467403,31,9,0,22,9,UNC Wilmington
1311,2015,2088.458893,26,7,0,19,4,Nicholls St
1119,1997,2088.351352,24,8,0,16,8,Army
1152,2013,2088.294798,28,7,0,21,1,Chicago St
1121,1990,2088.221542,24,6,0,18,10,Augusta
1177,2009,2088.060964,33,9,0,24,4,DePaul
1182,2001,2087.978726,30,9,0,21,4,Duquesne
1406,1986,2087.958004,28,8,0,20,8,Towson
1108,1988,2087.903317,26,7,0,19,2,Alcorn St
1148,1987,2087.761285,27,8,0,19,7,Central Conn
1227,1988,2087.761207,26,6,0,20,13,IL Chicago
1334,1985,2087.761015,26,7,0,19,5,Pacific
1357,2001,2087.744196,28,7,0,21,13,Sacred Heart
1414,1992,2087.685538,29,7,0,22,1,UC Irvine
1339,1999,2087.570436,25,7,0,18,8,Portland
1179,2003,2087.473929,28,8,0,20,9,Drake
1224,1995,2087.402992,27,9,0,18,11,Howard
1391,1997,2087.386237,25,7,0,18,10,Stetson
1171,1998,2087.307426,26,7,0,19,8,Dartmouth
1259,1989,2087.271299,26,8,0,18,11,Loyola MD
1399,1998,2087.177502,27,7,0,20,12,Tennessee Tech
1331,2001,2087.114549,26,7,0,19,6,Oral Roberts
1194,1995,2087.056519,25,7,0,18,8,FL Atlantic
1171,2003,2087.00428,26,7,0,19,8,Dartmouth
1341,1990,2086.958323,24,6,0,18,4,Prairie View
1150,1986,2086.838942,25,5,0,20,10,Charlotte
1130,1999,2086.69064,27,6,0,21,4,Boston College
1182,2005,2086.683602,30,8,0,22,4,Duquesne
1226,2000,2086.649972,25,6,0,19,15,Idaho St
1336,2002,2086.639235,28,7,0,21,3,Penn St
1337,2009,2086.615551,30,7,0,23,8,Pepperdine
1444,2001,2086.595144,28,7,0,21,6,W Michigan
1357,2003,2086.576749,28,7,0,21,15,Sacred Heart
1154,2005,2086.575181,24,8,0,16,11,Citadel
1271,1998,2086.540506,27,9,0,18,3,MD E Shore
1175,1998,2086.540282,25,7,0,18,3,Delaware St
1176,2001,2086.453858,26,8,0,18,9,Denver
1106,2012,2086.438347,29,10,0,19,3,Alabama St
1119,2011,2086.41399,29,10,0,19,11,Army
1102,1986,2086.396505,25,6,0,19,3,Air Force
1350,1996,2086.345275,28,8,0,20,8,Richmond
1198,2012,2086.323316,28,8,0,20,8,Florida Intl
1290,1991,2086.259295,23,6,0,17,10,MS Valley St
1291,2012,2086.248558,29,8,0,21,15,Mt St Mary's
1403,2012,2086.231147,31,8,0,23,4,Texas Tech
1290,1988,2086.192963,25,6,0,19,3,MS Valley St
1198,1992,2086.165441,24,7,0,17,9,Florida Intl
1121,1985,2086.128092,26,7,0,19,10,Augusta
1200,2013,2086.127131,31,7,0,24,8,Fordham
1189,2010,2086.072897,31,8,0,23,8,Elon
1170,2000,2085.986221,26,8,0,18,8,CS Sacramento
1215,1990,2085.923828,25,6,0,19,5,Hardin-Simmons
1270,1988,2085.870979,29,7,0,22,4,McNeese St
1193,1988,2085.848336,28,8,0,20,10,Fairfield
1195,2008,2085.842646,31,10,0,21,12,FL Gulf Coast
1395,1994,2085.777614,27,7,0,20,3,TCU
1415,2014,2085.767937,29,8,0,21,3,UC Riverside
1103,1994,2085.666953,25,7,0,18,8,Akron
1141,1997,2085.660187,25,6,0,19,8,C Michigan
1154,2015,2085.613036,27,8,0,19,9,Citadel
1102,1997,2085.611934,22,4,0,18,8,Air Force
1410,2009,2085.564497,23,6,0,17,12,UTRGV
1248,1994,2085.562578,27,8,0,19,8,Lafayette
1299,1998,2085.551633,25,7,0,18,4,NC A&T
1320,1988,2085.526825,24,6,0,18,11,Northern Iowa
1457,1996,2085.465904,25,6,0,19,10,Winthrop
1319,2009,2085.411854,25,6,0,19,15,Northern Arizona
1108,2006,2085.398293,28,8,0,20,3,Alcorn St
1359,2010,2085.394386,28,8,0,20,9,Samford
1284,2014,2085.390084,32,11,0,21,10,Monmouth NJ
1298,2003,2085.297906,26,7,0,19,8,Navy
1157,2001,2085.273763,28,8,0,20,10,Coastal Car
1144,2011,2085.242678,30,11,0,19,11,Campbell
1298,2006,2085.2218,26,8,0,18,9,Navy
1407,2011,2085.187024,28,7,0,21,8,Troy
1440,2005,2085.135962,25,7,0,18,15,VMI
1388,1986,2085.116449,23,6,0,17,4,St Mary's CA
1131,2000,2085.102789,29,7,0,22,8,Boston Univ
1102,2009,2085.100878,29,8,0,21,3,Air Force
1102,1985,2085.085824,24,5,0,19,5,Air Force
1136,2009,2085.006665,29,8,0,21,15,Bryant
1113,1997,2084.929273,28,8,0,20,1,Arizona St
1194,2014,2084.925872,30,8,0,22,5,FL Atlantic
1273,1999,2084.80561,25,7,0,18,15,Mercer
1378,1988,2084.763073,27,6,0,21,8,South Florida
1392,2007,2084.744485,29,9,0,20,9,Stony Brook
1372,2001,2084.734969,24,7,0,17,8,SF Austin
1321,1987,2084.731199,25,5,0,20,1,Northwestern
1162,1996,2084.7019,25,6,0,19,8,Columbia
1398,2000,2084.655912,29,7,0,22,12,Tennessee St
1288,1986,2084.616329,27,7,0,20,5,Morgan St
1214,1999,2084.59528,27,8,0,19,3,Hampton
1227,2010,2084.553338,29,7,0,22,12,IL Chicago
1296,2009,2084.519663,29,9,0,20,5,N Illinois
1377,2013,2084.481863,28,8,0,20,8,South Dakota
1464,2004,2084.400264,27,7,0,20,12,Youngstown St
1284,2013,2084.37942,31,10,0,21,15,Monmouth NJ
1186,1997,2084.377934,23,6,0,17,10,E Washington
